Topic 00		1452.6176506108463
	call	56.212606529207235
	need	52.50276495322647
	can	40.65691542809317
	good	37.42506824487768
	needed	36.1366695823294
	help	34.431343363092914
	make	33.65824337677515
	money	27.87313676001208
	only	24.870442892216005
	wanted	21.54149473181465
	thank	21.35508222805011
	some	19.391945091049415
	any	18.769067089620783
	get	18.49656811491361
	day	18.40317689280097
	free	18.023057611147856
	just	17.46957988835682
	well	15.650356628154412
	people	15.223638555839177
	out	14.671755428261749


Topic 01		1556.8520287265726
	office	35.770465431755426
	administrative	33.79671091887608
	years	29.013069890574986
	management	24.384761229176007
	program	22.283955279831613
	accounting	21.580590702579393
	business	18.87674880779289
	college	17.974906539971958
	finance	16.897602280673027
	duties	16.757986907082003
	assist	16.040934027251033
	word	15.9357412720766
	communication	15.935001086235747
	resume	15.931330459381385
	provide	15.2818888455412
	including	14.650503154534416
	staff	14.253838555668148
	excel	14.227637979829584
	media	14.065581756523123
	information	14.02112600644396


Topic 02		958.7585293824034
	candidates	23.133369558948218
	clients	23.129609079769608
	agents	21.453867220746382
	client	17.578706929263028
	business	17.245893171488277
	insurance	15.764489158494357
	recruiting	15.023750518804594
	motivated	13.43535610955237
	results	13.415396339712842
	agency	12.892737593943531
	driven	12.880313621700594
	application	12.709748668325163
	top	12.339965831131456
	best	11.567498777565046
	industry	11.364314830720982
	seeking	10.983146998669744
	team	10.64535184661984
	who	10.52674957889478
	building	10.410050681074079
	successful	10.147511037898088


Topic 03		1203.646176360861
	marketing	58.974150217192424
	internet	19.25509914575731
	more	18.26632328469821
	their	17.19506283053228
	online	16.690688043114022
	new	16.594147321397916
	business	15.640166728105585
	independent	15.532880474448168
	advertising	15.016175949837265
	client	14.258017240214878
	through	13.481465776287983
	design	13.273014849206737
	out	12.434478469704098
	team	12.221378002568652
	based	11.744614860822022
	firm	11.187114772847721
	commission	10.935525776397476
	who	10.83110080353331
	local	9.734253250718321
	building	9.249455241650184


Topic 04		761.4232059089464
	repair	46.422608232812536
	technician	42.40783034611531
	maintenance	34.466462199730465
	automotive	32.90145509487058
	auto	22.9409214964054
	responsibilities	13.989574583131215
	tools	13.812836457864591
	join	13.784893790639728
	team	13.19528219332334
	from	12.63581518933273
	clean	12.368190063786482
	vehicle	12.211533134415255
	shop	11.464563100681374
	apply	11.431483820572726
	week	11.252609118322905
	experienced	10.84747689651586
	able	10.325537470510344
	building	10.280874456059573
	vehicles	9.97216039469242
	include	8.813065559968848


Topic 05		1189.0845743413965
	software	48.70962936953026
	web	48.581297251592034
	development	33.83803056904011
	code	28.856718959607306
	business	27.247117751239163
	applications	25.260919199197833
	solutions	25.22085782254799
	support	23.771596474963122
	related	21.07454659571805
	etc	19.838353981198548
	systems	19.73400997068573
	management	19.485194108210276
	developer	18.17194465400675
	database	17.47580493048453
	knowledge	16.459434851754985
	mobile	16.048269344920676
	services	14.674617609479668
	plus	14.04848461546247
	data	13.108261395261673
	including	12.859815828831689


Topic 06		1447.7122554859623
	team	41.342919810951095
	candidate	29.61266925271756
	strong	28.09182536801039
	people	26.772201833024646
	preferred	26.699846021024946
	environment	26.464826654006252
	working	26.24976775052052
	knowledge	25.93277417748311
	excellent	25.06778936783025
	communication	22.725002876530993
	who	21.965114116777052
	their	21.466706660894243
	professional	20.932917630494895
	detail	20.899758083904942
	great	20.554078237416952
	oriented	17.849849853942185
	state	17.22043760532625
	growing	16.852005585191968
	previous	16.481038043520478
	resume	16.290857371445536


Topic 07		1061.4048519135079
	tax	30.450246405830242
	hiring	29.50151635304084
	now	24.713393551764703
	available	24.024709782107983
	models	19.066482900595503
	phone	17.97727088786928
	team	17.827578535413345
	great	17.73709479441062
	interested	16.15115989082674
	week	15.955243340598972
	own	15.89523461255624
	reliable	15.615580163579025
	join	14.484953162737561
	today	14.077259093766163
	day	14.032633676594672
	send	13.134240465223245
	full	12.490217099915874
	seasonal	12.074027582596171
	area	11.504894021122617
	from	11.45120824808636


Topic 08		435.55279745838874
	care	19.459463774395935
	health	17.229866839073626
	years	13.459056991224742
	business	11.262282000430098
	development	11.082436941270894
	about	10.469907142470099
	old	9.556782960758762
	select	9.550117222968172
	link	9.511520458857813
	below	8.788602171171217
	well	8.552640542163667
	student	8.488766511456339
	their	8.381037528881134
	resume	8.285889460577149
	high	8.21169978021048
	child	7.756254814673938
	seeking	7.693957978344232
	individuals	7.3567014163794155
	include	7.183529327309849
	field	7.119863909134838


Topic 09		944.732803321112
	full	34.47884824322861
	food	29.313799322671997
	apply	22.352658318610544
	parttime	22.005680287743818
	positions	21.962814139144832
	restaurant	21.837849144923204
	team	20.249049970731114
	resume	19.048141918752886
	able	17.937002626557714
	fulltime	17.92422296529879
	person	17.188771630281515
	visit	17.005302526355656
	kitchen	16.90537656192266
	hiring	16.703163846883776
	website	14.40257529632365
	high	13.829514100010526
	excellent	13.821372042834161
	cook	12.800962346824008
	guests	10.724191773416365
	year	10.503580496638277


Topic 10		539.5047287818323
	application	25.839968753565508
	property	17.210337963692165
	complete	16.101247643791922
	photos	15.737575890565784
	after	12.992922037036525
	phone	12.00785915522096
	residential	11.086004410939143
	services	10.34085043887197
	emails	10.286524486931437
	click	10.249443834983179
	from	10.126220887008998
	maintenance	10.027113176091861
	here	10.020199732454177
	general	9.13383699465895
	receive	8.175985825222284
	changes	8.129546036334817
	capable	8.035160023948908
	during	7.792153593836156
	local	7.393289676496844
	home	7.321455671472583


Topic 11		1194.652702205874
	home	36.94925937304502
	care	34.35170837016155
	benefits	34.221727586835286
	health	31.143482945055762
	paid	23.10142866460283
	dental	20.077333040716553
	available	20.006718604335735
	center	19.92407743070593
	medical	18.52913498343549
	call	18.070649270001567
	one	17.176989064625513
	year	15.464252021035676
	learn	15.043288755075249
	quality	14.321321664267987
	apply	14.140936494983643
	best	13.757956152132
	life	13.58520898064145
	provide	13.228665527718364
	level	12.714439930262465
	their	12.328966232415151


Topic 12		1354.0724331131225
	background	41.831999763404
	drug	41.223094631196226
	able	35.623174861919125
	pass	31.463360335354473
	check	29.882657024652453
	valid	26.626076109357392
	license	25.078597170242293
	screen	23.142157814421473
	needed	22.922466929442827
	drivers	22.025970721103143
	positions	21.700547061584288
	resume	19.496497965912255
	warehouse	18.745461993512794
	applicants	18.05627435692057
	candidates	17.448533475315973
	email	16.599116892601252
	hour	16.525120671174673
	available	14.63010062435734
	training	14.257453626410134
	call	14.235012819883792


Topic 13		841.5123064959629
	craigslist	25.406290781408273
	contact	23.073028613839423
	use	22.727122779227933
	100	22.720519563590603
	copyright	22.6818615625426
	inc	22.13336184191349
